言必有中|yán bì yǒu zhòng
言必有据|yán bì yǒu jù
言必有物|yán bì yǒu wù
言意相离|yán yì xiāng lí
言扬行举|yán yáng xíng jǔ
言提其耳|yán tí qí ěr
言教身传|yán jiào shēn chuán
言文刻深|yán wén kè shēn
言文行远|yán wén xíng yuǎn
言方行圆|yán fāng xíng yuán
言无不尽|yán wú bù jìn
言无二价|yán wú èr jià
言无伦次|yán wú lún cì
言无枝叶|yán wú zhī yè
言无粉饰|yán wú fěn shì
言是人非|yán shì rén fēi
言是心声|yán shì xīn shēng
言有召祸|yán yǒu zhào huò
言有尽而意无穷|yán yǒu jìn ér yì wú qióng
言有尽而音意无穷|yán yǒu jìn ér yīn yì wú qióng
言来语去|yán lái yǔ qù
言气卑弱|yán qì bēi ruò
言泉会九流|yán quán huì jiǔ liú
言深交浅|yán shēn jiāo qiǎn
言清行浊|yán qīng xíng zhuó
言犹在耳|yán yóu zài ěr
言狂意妄|yán kuáng yì wàng
言甚详明|yán shèn xiáng míng
言由衷发|yán yóu zhōng fā
言笑不苟|yán xiào bù gǒu
言笑嘻怡|yán xiào xī yí
言笑晏晏|yán xiào yàn yàn
言笑自如|yán xiào zì rú
言笑自若|yán xiào zì ruò
言简义丰|yán jiǎn yì fēng
言简意不遗|yán jiǎn yì bù yí
言简意少|yán jiǎn yì shǎo
言简意明|yán jiǎn yì míng
言简意深|yán jiǎn yì shēn
言简意该|yán jiǎn yì gāi
言简意赅|yán jiǎn yì gāi
言简意足|yán jiǎn yì zú
言类悬河|yán lèi xuán hé
言约旨远|yán yuē zhǐ yuǎn
言约理辨|yán yuē lǐ biàn
言美则响美|yán měi zé xiǎng měi
言者不知|yán zhě bù zhī
言者弗知|yán zhě fú zhī
言者心之声|yán zhě xīn zhī shēng
言者无意，听者有心|yán zhě wú yì，tīng zhě yǒu xīn
言者无罪|yán zhě wú zuì
言者无罪，闻者足戒|yán zhě wú zuì，wén zhě zú jiè
言者谆谆，听者藐藐|yán zhě zhūn zhūn，tīng zhě miǎo miǎo
言而不信|yán ér bù xìn
言而无信|yán ér wú xìn
言而无文，行之不远|yán ér wú wén，xíng zhī bù yuǎn
言而有信|yán ér yǒu xìn
言能践行|yán néng jiàn xíng
言芳行洁|yán fāng xíng jié
言若悬河|yán ruò xuán hé
言行一致|yán xíng yī zhì
言行不一|yán xíng bù yī
言行不符|yán xíng bù fú
言行不类|yán xíng bù lèi
言行不贰|yán xíng bù èr
言行信果|yán xíng xìn guǒ
言行抱一|yán xíng bào yī
言行相副|yán xíng xiāng fù
言行相悖|yán xíng xiāng bèi
言行相符|yán xíng xiāng fú
言行相诡|yán xíng xiāng guǐ
言行相顾|yán xíng xiāng gù
言行若一|yán xíng ruò yī
言行计从|yán xíng jì cóng
言言善果|yán yán shàn guǒ
言讷词直|yán nè cí zhí
言论风生|yán lùn fēng shēng
言语举止|yán yǔ jǔ zhǐ
言语妙天下|yán yǔ miào tiān xià
言语漏泄|yán yǔ lòu xiè
言语路绝|yán yǔ lù jué
言语道断|yán yǔ dào duàn
言语高低|yán yǔ gāo dī
言谈举止|yán tán jǔ zhǐ
言谈林薮|yán tán lín sǒu
言谈自若|yán tán zì ruò
言过其实|yán guò qí shí
言近意远|yán jìn yì yuǎn
言近指远|yán jìn zhǐ yuǎn
言近旨远|yán jìn zhǐ yuǎn
言重九鼎|yán zhòng jiǔ dǐng
言颠语倒|yán diān yǔ dǎo
言高旨远|yán gāo zhǐ yuǎn
言高语低|yán gāo yǔ dī
言高趣远|yán gāo qù yuǎn
訏谟定命|xū mò dìng mìng
詀言詀语|zhān yán zhān yǔ
詈夷为跖|lì yí wéi zhí
詟谀立懦|zhé yú lì nuò
詹言曲说|zhān yán qǔ shuō
詹詹炎炎|zhān zhān yán yán
誉不绝口|yù bù jué kǒu
誉塞天下|yù sāi tiā xià
誉望所归|yù wàng suǒ guī
誉满全球|yù mǎn quán qiú
誉满天下|yù mǎn tiān xià
誉满寰中|yù mǎn huán zhōng
誉满杏林|yù mǎn xìng lín
誉过其实|yù guò qí shí
誓不两立|shì bù liǎng lì
誓不甘休|shì bù gān xiū
誓不罢休|shì bù bà xiū
誓以皦日|shì yǐ jiǎo rì
誓同生死|shì tóng shēng sǐ
誓天指日|shì tiān zhǐ rì
誓天断发|shì tiān duàn fā
誓山盟海|shì shān méng hǎi
誓无二心|shì wú èr xīn
誓无二志|shì wú èr zhì
誓日指天|shì rì zhǐ tiān
誓死不二|shì sǐ bù èr
誓死不从|shì sǐ bù cóng
誓死不屈|shì sǐ bù qū
誓死不渝|shì sǐ bù yú
誓死不贰|shì sǐ bù èr
誓海盟山|shì hǎi méng shān
諠客夺主|xī kè duó zhǔ
謇謇谔谔|jiǎn jiǎn è è
謇谔之节|jiǎn è zhī jié
謇谔之风|jiǎn è zhī fēng
謇谔自负|jiǎn è zì fù
謏文浅说|xiǎo wén qiǎn shuō
謏言謏说|xiǎo yán xiǎo shuō
謏闻之陋|xiǎo wén zhī lòu
謏闻浅说|xiǎo wén qiǎn shuō
謷牙诘屈|áo yá jié qū
警心涤虑|jǐng xīn dí lǜ
警愦觉聋|jǐng kuì jué lóng
计上心头|jì shàng xīn tóu
计上心来|jì shàng xīn lái
计不反顾|jì bù fǎn gù
计不旋跬|jì bù xuán kuǐ
计不旋踵|jì bù xuán zhǒng
计不返顾|jì bù fǎn gù
计伐称勋|jì fá chēng xūn
计出万全|jì chū wàn quán
计出万死|jì chū wàn sǐ
计出无奈|jì chū wú nai
计出无聊|jì chū wú liáo
计功受爵|jì gōng shòu jué
计功受赏|jì gōng shòu shǎng
计功程劳|jì gōng chéng láo
计功行封|jì gōng xíng fēng
计功行赏|jì gōng xíng shǎng
计功补过|jì gōng bǔ guò
计功谋利|jì gōng móu lì
计功量罪|jì gōng liàng zuì
计劳纳封|jì láo nà fēng
计勋行赏|jì xūn xíng shǎng
计合谋从|jì hé móu cóng
计将安出|jì jiāng ān chū
计尽力穷|jì jìn lì qióng
计斗负才|jì dòu fù cái
计无付之|jì wú fǔ zhī
计无复之|jì wú fù zhī
计无所之|jì wú suǒ zhī
计无所出|jì wú suǒ chū
计无所施|jì wú suǒ shī
计无由出|jì wú yóu chū
计无返顾|jì wú fǎn gù
计日以俟|jì rì yǐ sì
计日以待|jì rì yǐ dài
计日以期|jì rì yǐ qī
计日可待|jì rì kě dài
计日可期|jì rì kě qī
计日奏功|jì rì zòu gōng
计日指期|jì rì zhǐ qī
计日程功|jì rì chéng gōng
计日而俟|jì rì ér sì
计日而待|jì rì ér dài
计深虑远|jì shēng lǜ yuǎn
计然之术|jì rán zhī shù
计然之策|jì rán zhī cè
计研心算|jì yán xīn suàn
计穷力尽|jì qióng lì jìn
计穷力屈|jì qióng lì qū
计穷力极|jì qióng lì jí
计穷力竭|jì qióng lì jié
计穷力诎|jì qióng lì qū
计穷势蹙|jì qióng shì cù
计穷势迫|jì qióng shì pò
计穷智极|jì qióng zhì jí
计穷智短|jì qióng zhì duǎn
计穷虑尽|jì qióng lǜ jìn
计穷虑极|jì qióng lǜ jí
计穷途拙|jì qióng tú zhuō
计绌方匮|jì chù fāng kuì
计获事足|jì huò shì zú
计行虑义|jì xíng lǜ yì
计行言听|jì xíng yán tīng
计较锱铢|jì jiào zī zhū
计过自讼|jì guò zì sòng
认仇作父|rèn chóu zuò fù
认奴作郎|rèn nú zuò láng
认奴作郞|rèn nú zuò láng
认奴作鄌|rèn nú zuò láng
认妄为真|rèn wàng wéi zhēn
认影为头|rèn yǐng wéi tóu
认影迷头|rèn yǐng mí tóu
认敌为友|rèn dí wéi yǒu
认敌作父|rèn dí zuò fù
认死扣儿|rèn sǐ kòu ér
认死理儿|rèn sǐ lǐ ér
认祖归宗|rèn zǔ guī zōng
认贼为子|rèn zéi wéi zǐ
认贼为父|rèn zéi wéi fù
认贼作子|rèn zéi zuò zǐ
认贼作父|rèn zéi zuò fù
认鸡作凤|rèn jī zuò fèng
讥而不征|jī ér bù zhēng
讦以为直|jié yǐ wéi zhí
讨价还价|tǎo jià huán jià
讨恶剪暴|tǎo è jiǎn bào
讨恶翦暴|tǎo è jiǎn bào
讨是寻非|tǎo shì xún fēi
讨流溯源|tǎo liú sù yuán
讨类知原|tǎo lèi zhī yuán
讨逆除暴|tǎo nì chú bào
让三让再|ràng sān ràng zài
让再让三|ràng zài ràng sān
让枣推梨|ràng zǎo tuī lí
让礼一寸，得礼一尺|ràng lǐ yī cùn，dé lǐ yī chǐ
让逸竞劳|ràng yì jìng láo
讪牙闲嗑|shàn yá xián kē
讪皮讪脸|shàn pí shàn liǎn
讫情尽意|qì qíng jìn yì
讬孤寄命|xíng gū jì mìng
训兵秣马|xùn bīng mò mǎ
训格之言|xùn gé zhī yán
训练有方|xùn liàn yǒu fāng
训练有素|xùn liàn yǒu sù
议不反顾|yì bù fǎn gù
议事日程|yì shì rì chéng
议论纷纭|yì lùn fēn yún
议论纷纷|yì lùn fēn fēn
议论纷错|yì lùn fēn cuò
议论英发|yì lùn yīng fā
议论蜂起|yì lùn fēng qǐ
议论风发|yì lùn fēng fā
议论风生|yì lùn fēng shēng
记功忘失|jì gōng wàng shī
记功忘过|jì gōng wàng guò
记忆犹新|jì yì yóu xīn
记问之学|jì wèn zhī xué
讲信修睦|jiǎng xìn xiū mù
讲古论今|jiǎng gǔ lùn jīn
讲文张字|jiǎng wén zhāng zì
讲是说非|jiǎng shì shuō fēi
讲经说法|jiǎng jīng shuō fǎ
讲若画一|jiǎng ruò huà yī
讳兵畏刑|huì bīng wèi xíng
讳恶不悛|huì è bù quān
讳树数马|huì shù shù mǎ
讳疾忌医|huì jí jì yī
讳莫如深|huì mò rú shēn
讳莫高深|huì mò gāo shēn
讳败推过|huì bài tuī guò
讴功颂德|ōu gōng sòng dé
讷于言，敏于行|nè yú yán，mǐn yú xíng
讷口少言|nè kǒu shǎo yán
讷直守信|nè zhí shǒu xìn
讷言敏行|nè yán mǐn xíng
许友以死|xǔ yǒu yǐ sǐ
许由洗耳|xǔ yóu xǐ ěr
许结朱陈|xǔ jié zhū chén
许许多多|xǔ xǔ duō duō
讹以传讹|é yǐ chuán é
讹以滋讹|é yǐ zī é
讹言惑众|é yán huò zhòng
讹言谎语|é yán huǎng yǔ
论一增十|lùn yī zēng shí
论世知人|lùn shì zhī rén
论今说古|lùn jīn shuō gǔ
论列是非|lùn liè shì fēi
论功受赏|lùn gōng shòu shǎng
论功封赏|lùn gōng fēng shǎng
论功行封|lùn gōng xíng fēng
论功行赏|lùn gōng xíng shǎng
论千论万|lùn qiān lùn wàn
论德使能|lùn dé shǐ néng
论心定罪|lùn xīn dìng zuì
论甘忌辛|lùn gān jì xīn
论短道长|lùn duǎn dào cháng
论议风生|lùn yì fēng shēng
论资排辈|lùn zī pái bèi
论辩风生|lùn biàn fēng shēng
论道经邦|lùn dào jīng bāng
论长说短|lùn cháng shuō duǎn
论长道短|lùn cháng dào duǎn
论高寡合|lùn gāo guǎ hé
论黄数白|lùn huáng shù bái
论黄数黑|lùn huáng shǔ hēi
讽一劝百|fěng yī quàn bǎi
讽多要寡|fěng duō yào guǎ
讽德诵功|fěng dé sòng gōng
设下圈套|shè xià quān tào
设官分职|shè guān fēn zhí
设张举措|shè zhāng jǔ cuò
设弧之辰|shè hú zhī chén
设彀藏阄|shè gòu cáng jiū
设心处虑|shè xīn chǔ lǜ
设心积虑|shè xīn jī lǜ
设棁之辰|shè shuì zhī chén
设棁良辰|shè shuì liáng chén
设疑破敌|shè yí pò dí
设言托意|shè yán tuō yì
设计铺谋|shè jì pū móu
设身处地|shè shēn chǔ dì
访亲问友|fǎng qīn wèn yǒu
访论稽古|fǎng lùn jī gǔ
访贫问苦|fǎng pín wèn kǔ
证据确凿|zhèng jù què záo
证龟成鳖|zhèng guī chéng biē
诃佛诋巫|hē fó dǐ wū
诃佛骂祖|hē fó mà zǔ
评功摆好|píng gōng bǎi hǎo
评头品足|píng tóu pǐn zú
评头论脚|píng tóu lùn jiǎo
评头论足|píng tóu lùn zú
识二五而不知十|shí èr wǔ ér bù zhī shí
识其一不识其二|shí qí yī bù shí qí èr
识变从宜|shí biàn cóng yí
识多才广|shí duō cái guǎng
识大体，顾大局|shí dà tǐ，gù dà jú
识字知书|shí zì zhī shū
识微知著|shí wēi zhī zhuó
识微见几|shí wēi jiàn jǐ
识微见远|shí wēi jiàn yuǎn
识才尊贤|shí cái zūn xián
识文断字|shí wén duàn zì
识文谈字|shí wén tán zì
识时务者为俊杰|shí shí wù zhě wéi jùn jié
识时知务|shí shí zhī wù
识时达务|shí shí dá wù
识时达变|shí shí dá biàn
识时通变|shí shí tōng biàn
识明智审|shí míng zhì shěn
识昧高卑|shí mèi gāo bēi
识涂老马|shí tú lǎo mǎ
识知无字|shí zhī wú zì
识礼知书|shí lǐ zhī shū
识荆恨晚|shí jīng hèn wǎn
识途老马|shí tú lǎo mǎ
诈取豪夺|zhà qǔ háo duó
诈哑佯聋|zhà yǎ yáng lóng
诈奸不及|zhà jiān bù jí
诈痴不颠|zhà chī bù diān
诈痴佯呆|zhà chī yáng dāi
诈谋奇计|zhà móu qí jì
诈败佯输|zhà bài yáng shū
诉诸武力|sù zhū wǔ lì
诌上抑下|zhōu shàng yì xià
词不悉心|cí bù xī xīn
词不达意|cí bù dá yì
词不逮意|cí bù dài yì
词不逮理|cí bù dài lǐ
词严义密|cí yán yì mì
词严义正|cí yán yì zhèng
词人墨客|cí rén mò kè
词人才子|cí rén cái zǐ
词华典瞻|cí huá diǎn zhān
词华典赡|cí huá diǎn shàn
词少理畅|cí shǎo lǐ chàng
词无枝叶|cí wú zhī yè
词正理直|cí zhèng lǐ zhí
词清讼简|cí qīng sòng jiǎn
词穷理尽|cí qióng lǐ jìn
词穷理屈|cí qióng lǐ qū
词穷理极|cí qióng lǐ jí
词穷理绝|cí qióng lǐ jué
词约指明|cí yuē zhǐ míng
词言义正|cí yán yì zhèng
词钝意虚|cí dùn yì xū
诎寸信尺|qū cùn shēn chǐ
诎膝请和|qū xī qǐng hé
诎要桡腘|qū yào ráo yù
诎要桡膎|qū yào ráo yù
诒厥之谋|yí jué zhī móu
诒厥孙谋|yí jué sūn móu
诒阙之谋|yí jué zhī móu
诓言诈语|kuāng yán zhà yǔ
试才录用|shì cái lù yòng
试金石|shì jīn shí
诗中有画|shī zhōng yǒu huà
诗中有画，画中有诗|shī zhōng yǒu huà，huà zhōng yǒu shī
诗书发冢|shī shū fà zhǒng
诗书礼乐|shī shū lǐ yuè
诗云子曰|shī yún zǐ yuè
诗以言志|shī yǐ yán zhì
诗以道志|shī yǐ dào zhì
诗家三昧|shī jiā sān mèi
诗庭之训|shī tíng zhī xùn
诗情画意|shī qíng huà yì
诗成得袍|shī chéng dé páo
诗有别才|shī yǒu bié cái
诗朋酒侣|shī péng jiǔ lǚ
诗朋酒侪|shī péng jiǔ chái
诗朋酒友|shī péng jiǔ yǒu
诗礼之家|shī lǐ zhī jiā
诗礼之训|shī lǐ zhī xùn
诗礼人家|shī lǐ rén jiā
诗礼传家|shī lǐ chuán jiā
诗礼发冢|shī lǐ fā zhǒng
诗礼簪缨|shī lǐ zān yīng
诗肠鼓吹|shī chá gǔ chuì
诗言志|shī yán zhī
诗词歌赋|shī cí gē fù
诗酒征逐|shī jiǔ zhēng zhú
诗酒朋侪|shī jiǔ péng chái
诗酒风流|shī jiǔ fēng liú
诘屈磝碻|jié qū bìng zhòu
诘屈聱牙|jié qū áo yá
诘屈謷牙|jié qū dà yá
诘戎治兵|jié róng zhì bīng
诘曲聱牙|jié qǔ áo yá
诘究本末|jié jiū běn mò
诘诎聱牙|jié qū áo yá
诚心实意|chéng xīn shí yì
诚心敬意|chéng xīn jìng yì
诚心正意|chéng xīn zhèng yì
诚心诚意|chéng xīn chéng yì
诚恐诚惶|chéng kǒng chéng huáng
诚惶诚恐|chéng huáng chéng kǒng
诚惶诚惧|chéng huáng chéng jù
诚意正心|chéng yì zhèng xīn
诚欢诚喜|chéng huān chéng xǐ
诚至金开|chéng zhì jīn kāi
诛一警百|zhū yī jǐng bǎi
诛不避贵|zhū bù bì guì
诛凶殄逆|zhū xiōng tiǎn nì
诛凶讨逆|zhū xiōng tǎo nì
诛尽杀绝|zhū jìn shā jué
诛心之律|zhū xīn zhī lǜ
诛心之论|zhū xīn zhī lùn
诛意之法|zhū yì zhī fǎ
诛故贳误|zhū gù shì wù
诛暴讨逆|zhū bào tǎo nì
诛求不已|zhū qiú bù yǐ
诛求无厌|zhū qiú wú yàn
诛求无已|zhū qiú wú yǐ
诛求无度|zhū qiú wú dù
诛求无时|zhū qiú wú shí
诛锄异己|zhū chú yì jǐ
话不在行|huà bù zài háng
话不投机|huà bù tóu jī
话不投机半句多|huà bù tóu jī bàn jù duō
话不相投|huà bù xiāng tóu
话不虚传|huà bù xū chuán
话中带刺|huà zhōng dài cì
话中有话|huà zhōng yǒu huà
话言话语|huà yán huà yǔ
话里带刺|huà lǐ dài cì
话里有刺|huà lǐ yǒu cì
话里有话|huà lǐ yǒu huà
话里藏阄|huà lǐ cáng jiū
话长说短|huà cháng shuō duǎn
诞妄不经|dàn wàng bù jīng
诞幻不经|dàn huàn bù jīng
诞罔不经|dàn wǎng bù jīng
诞谩不经|dàn màn bù jīng
诟如不闻|gòu rú bù wén
诟谇谣诼|gòu suì yáo zhuó
诟龟呼天|gòu guī hū tiān
诠才末学|quán cái mò xué
诡变多端|guǐ biàn duō duān
诡形奇制|guǐ xíng qí zhì
诡形怪状|guǐ xíng guài zhuàng
诡形殊状|guǐ xíng shū zhuàng
诡状异形|guǐ zhuǎng yì xíng
诡状殊形|guǐ zhuǎng shū xíng
诡秘莫测|guǐ mì mò cè
诡衔窃辔|guǐ xián qiè pèi
诡言浮说|guǐ yán fú shuō
诡计多端|guǐ jì duō duān
诡诞不经|guǐ dàn bù jīng
诡谲多变|guǐ jué duō biàn
诡谲怪诞|guǐ jué guài dàn
诡谲无行|guǐ jué wú xíng
诡雅异俗|guǐ yǎ yì sú
询事考言|xún shì kǎo yán
询于刍荛|xún yú chú ráo
询根问底|xún gēn wèn dǐ
询谋佥同|xún móu qiān tóng
询谋咨度|xún móu zī dù
询谋谘度|xún móu zī dù
询迁询谋|xún qiān xún móu
该当何罪|gāi dāng hé zuì
详刑慎罚|xiáng xíng shèn fá
详情度理|xiáng qíng dù lǐ
详星拜斗|xiáng xīng bài dǒu
详略得当|xiáng luè dé dàng
详计审处|xiáng jì shěn chǔ
详详细细|xiáng xiáng xì xì
诪张为幻|zhōu zhāng wéi huàn
诪张变眩|zhōu zhāng biàn xuàn
诫莫如豫|jiè mò rú yù
诫莫若豫|jiè mò ruò yù
诬良为盗|wū liáng wéi dào
语不惊人|yǔ bù jīng rèn
语不惊人死不休|yǔ bù jīng rèn sǐ bù xiū
语不投机|yǔ bù tóu jī
语不择人|yǔ bù zé rén
语出月胁|yǔ chū yuè xié
语四言三|yǔ sì yán sān
语妙天下|yǔ miào tiān xià
语妙绝伦|yǔ miào jué lún
语惊四座|yǔ jīng sì zuò
语挚情长|yǔ zhì qíng cháng
语无伦次|yǔ wú lún cì
语无诠次|yǔ wú quán cì
语焉不详|yǔ yān bù xiáng
语焉既详|yǔ yān jì xiáng
语短情长|yǔ duǎn qíng cháng
语笑喧呼|yǔ xiào xuān hū
语笑喧哗|yǔ xiào xuān huá
语笑喧阗|yǔ xiào xuān tiān
语简意赅|yǔ jiǎn yì gāi
语言无味|yǔ yán wú wèi
语言无味，面目可憎|yǔ yán wú wèi，miàn mù kě zēng
语近指远|yǔ jìn zhǐ yuǎn
语近词冗|yǔ jìn cí rǒng
语重心沉|yǔ zhòng xīn chén
语重心长|yǔ zhòng xīn cháng
语重情深|yǔ zhòng qíng shēn
语长心重|yǔ cháng xīn zhòng
误人子弟|wù rén zǐ dì
误付洪乔|wù fù hóng qiáo
误作非为|wù zuò fēi wéi
误入歧途|wù rù qí tú
误入迷津|wù rù mí jīn
误入迷途|wù rù mí tú
误国害民|wù guó hài mín
误国欺君|wù guó qī jūn
误国殃民|wù guó yāng mín
误国殄民|wù guó tiǎn mín
误打误撞|wù dǎ wù zhuàng
误杀好人|wù shā hǎo rén
误石为宝|wù shí wéi bǎo
误笔成蝇|wù bǐ chéng yíng
误落风尘|wù luò fēng chén
误认颜标|wù rèn yán biāo
诱掖后进|yòu yè hòu jìn
诱掖奖劝|yòu yè jiǎng quàn
诱敌深入|yòu dí shēn rù
诱秦诓楚|yòu qín kuāng chǔ
诲人不倦|huì rén bù juàn
诲人不惓|huì rén bù tiě
诲奸导淫|huì jiān dǎo yín
诲尔谆谆，听我藐藐|huì ěr zhūn zhūn，tīng wǒ miǎo miǎo
诲淫诲盗|huì yín huì dào
诲盗诲淫|huì dào huì yín
诲而不倦|huì ér bù juàn
诳时惑众|kuáng shí huò zhòng
说一不二|shuō yī bù èr
说一是一，说二是二|shuō yī shì yī，shuō èr shì èr
说七说八|shuō qī shuō bā
说三道四|shuō sān dào sì
说不过去|shuō bù guò qù
说东忘西|shuō dōng wàng xī
说东谈西|shuō dōng tán xī
说东道西|shuō dōng dào xī
说亲道热|shuō qīn dào rè
说今道古|shuō jīn dào gǔ
说到做到|shuō dào zuò dào
说到曹操，曹操就到|shuō dào cáo cāo，cáo cāo jiù dào
说千说万|shuō qiān shuō wàn
说千道万|shuō qiān dào wàn
说古谈今|shuō gǔ tán jīn
说古道今|shuō gǔ dào jīn
说咸道淡|shuō xián dào dàn
说嘴打嘴|shuō zuǐ dǎ zuǐ
说嘴说舌|shuō zuǐ shuō shé
说嘴郎中|shuō zuǐ láng zhōng
说地谈天|shuō dì tán tiān
说大人则藐之|shuō dà rén zé miǎo zhī
说大话|shuō dà huà
说好嫌歹|shuō hǎo xián dǎi
说好说歹|shuō hǎo shuō dǎi
说家克计|shuō jiā kè jì
说得行不得|shuō dé xíng bù dé
说得轻巧|shuō dé qīng qiǎo
说时迟，那时快|shuō shí chí，nà shí kuài
说是弄非|shuō shì nòng fēi
说是谈非|shuō shì tán fēi
说是道非|shuō shì dào fēi
说曹操，曹操到|shuō cáo cāo，cáo cāo dào
说条念款|shuō tiáo niàn kuǎn
说来话长|shuō lái huà cháng
说来说去|shuō lái shuō qù
说来道去|shuō lái dào qù
说梅止渴|shuō méi zhǐ kě
说死说活|shuō sǐ shuō huó
说白道绿|shuō bái dào lǜ
说白道黑|shuō bái dào hēi
说短论长|shuō duǎn lùn cháng
说短道长|shuō duǎn dào cháng
说经夺席|shuō jīng duó xí
说说笑笑|shuō shuō xiào xiào
说说而已|shuō shuō ér yǐ
说谎调皮|shuō huǎng tiáo pí
说长论短|shuō cháng lùn duǎn
说长话短|shuō cháng huà duǎn
说长说短|shuō cháng shuō duǎn
说长道短|shuō cháng dào duǎn
说雨谈云|shuō yǔ tán yún
说风凉话|shuō fēng liáng huà
说风说水|shuō fēng shuō shuǐ
说黄道黑|shuō huáng dào hēi
说黑道白|shuō hēi dào bái
请人捉刀|qǐng rén zhuō dāo
请从隗始|qǐng cóng wěi shǐ
请先入瓮|qǐng xiān rù wèng
请功受赏|qǐng gōng shòu shǎng
请君入瓮|qǐng jūng rù wèng
请客送礼|qǐng kè sòng lǐ
请将不如激将|qǐng jiàng bù rú jī jiàng
请由此亡|qing you chi wang
请自隗始|qǐng zì wěi shǐ
请长缨|qǐng cháng yīng
请骸骨|qǐng hái gǔ
诸事麇集|zhū shì qún jí
诸亲六眷|zhū qīn liù juàn
诸亲好友|zhū qīn hǎo yǒu
诸如此例|zhū rú cǐ lì
诸如此比|zhū rú cǐ bǐ
诸如此类|zhū rú cǐ lèi
诸子百家|zhū zǐ bǎi jiā
诸恶莫作|zhū è mò zuò
诸有此类|zhū yǒu cǐ lèi
诸法实相|zhū fǎ shí xiàng
诸色人等|zhū sè rén děng
诸若此类|zhū ruò cǐ lèi
诸行无常|zhū xíng wú cháng
诺诺尔尔|nuò nuò ěr ěr
诺诺连声|nuò nuò lián shēng
读万卷书，行万里路|dú wàn juàn shū，xíng wàn lǐ lù
读不舍手|dú bù shě shǒu
读书三余|dú shū sān yú
读书三到|dú shū sān dào
读书君子|dú shū jūn zǐ
读书得间|dú shū dé jiàn
读书百遍，其义自见|dú shū bǎi biàn，qí yì zì xiàn
读书破万卷|dú shū pò wàn juàn
读书破万卷，下笔如有神|dú shū pò wàn juàn，xià bǐ rú yǒu shén
读书种子|dú shū zhǒng zǐ
诽誉在俗|fěi yù zài sú
诽谤之木|fěi bàng zhī mù
课嘴撩牙|kè zuǐ liáo yá
课语讹言|kè yǔ é yán
诿过于人|wěi guò yú rén
谁为为之|shuí wèi wéi zhī
谁是谁非|shuí shì shuí fēi
调三惑四|tiáo sān huò sì
调三斡四|tiáo sān wò sì
调三窝四|tiáo sān wō sì
调丝品竹|tiáo sī pǐn zhú
调丝弄竹|tiáo sī nòng zhú
调停两用|tiáo tíng liǎng yòng
调兵遣将|diào bīng qiǎn jiàng
调剂盐梅|tiáo jì yán méi
调和阴阳|tiáo hé yīn yáng
调和鼎鼐|tiáo hé dǐng nài
调唇弄舌|tiáo chún nòng shé
调嘴学舌|tiáo zuǐ xué shé
调嘴弄舌|tiáo zuǐ nòng shé
调嘴调舌|tiáo zuǐ diào shé
调墨弄笔|tiáo mò nòng bǐ
调度征求|diào dù zhēng qiú
调弦品竹|diào xián pǐn zhú
调弦弄管|tiáo xián nòng guǎn
调朱傅粉|tiáo zhū fù fěn
调朱弄粉|tiáo zhū nòng fěn
调查研究|diào chá yán jiū
调理阴阳|tiáo lǐ yīn yáng
调神畅情|tiáo shén chàng qíng
调脂弄粉|tiáo zhī nòng fěn
调舌弄唇|tiáo shé nòng chún
调良稳泛|tiáo liáng wěn fàn
调虎离山|diào hǔ lí shān
调虎离窠|diào hǔ lí kē
调词架讼|tiáo cí jià sòng
调风变俗|tiáo fēng biàn sú
调风弄月|tiáo fēng nòng yuè
谄上傲下|chǎn shàng ào xià
谄上抑下|chǎn shàng yi xià
谄上欺下|chǎn shàng qī xià
谄上骄下|chǎn shàng jiāo xià
谄笑胁肩|chǎn xiào xié jiān
谄词令色|chǎn cí lìng sè
谄谀取容|chǎn yú qǔ róng
谆谆不倦|zhūn zhūn bù juàn
谆谆告戒|zhūn zhūn gào jiè
谆谆告诫|zhūn zhūn gào jiè
谆谆善诱|zhūn zhūn shàn yòu
谆谆教导|zhūn zhūn jiào dǎo
谆谆教诲|zhūn zhūn jiào huì
谆谆诰诫|zhūn zhūn gào jiè
谇帚德锄|suì zhǒu dé chú
谈不容口|tán bù róng kǒu
谈今论古|tán jīn lùn gǔ
谈今说古|tán jīn shuō gǔ
谈优务劣|tán yōu wù liè
谈何容易|tán hé róng yì
谈古论今|tán gǔ lùn jīn
谈古说今|tán gǔ shuō jīn
谈吐如流|tán tǔ rú liú
谈吐生风|tán tǔ shēng fēng
谈吐风声|tán tǔ fēng shēng
谈吐风生|tán tǔ fēng shēng
谈吐风雅|tán tǔ fēng yǎ
谈噱自若|tán jué zì ruò
谈圆说通|tán yuán shuō tōng
谈天论地|tán tiān lùn dì
谈天说地|tán tiān shuō dì
谈情说爱|tán qíng shuō ài
谈玄说妙|tán xuán shuō miào
谈空说幻|tán kōng shuō huàn
谈空说有|tán kōng shuō yǒu
谈笑封侯|tán xiào fēng hóu
谈笑有鸿儒|tán xiào yǒu hóng rú
谈笑而道|tán xiào ér dào
谈笑自如|tán xiào zì rú
谈笑自若|tán xiào zì ruò
谈笑风生|tán xiào fēng shēng
谈经说法|tán jīng shuō fǎ
谈若悬河|tán ruò xuán hé
谈虎色变|tán hǔ sè biàn
谈言微中|tán yán wēi zhòng
谈议风生|tán yì fēng shēng
谈论风生|tán lùn fēng shēng
谈辞如云|tán cí rú yún
谈过其实|tán guò qí shí
